@relation pendigits-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P40.0-V

@attribute input1 numeric
@attribute input2 numeric
@attribute input3 numeric
@attribute input4 numeric
@attribute input5 numeric
@attribute input6 numeric
@attribute input7 numeric
@attribute input8 numeric
@attribute input9 numeric
@attribute input10 numeric
@attribute input11 numeric
@attribute input12 numeric
@attribute input13 numeric
@attribute input14 numeric
@attribute input15 numeric
@attribute input16 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
100,91,63,100,42,58,83,69,97,94,70,45,37,0,0,1,9
79,86,27,68,0,35,11,0,70,5,100,37,84,71,43,100,0
0,71,7,96,53,100,100,94,78,70,52,47,29,24,14,0,7
32,96,0,67,61,58,74,14,24,0,20,50,38,91,100,100,5
92,100,36,87,0,51,8,11,82,7,100,40,27,36,10,0,6
63,88,34,100,4,70,64,66,99,68,100,29,63,0,0,7,9
47,83,84,68,100,91,35,100,73,78,93,47,48,20,0,0,9
69,100,26,88,70,76,72,81,88,49,100,17,56,0,0,4,9
100,94,43,100,31,59,91,69,100,86,98,39,65,0,0,1,9
9,100,1,82,0,48,66,46,100,77,81,58,59,23,48,0,4
15,59,57,81,100,100,79,72,65,44,53,15,0,1,21,0,1
0,100,11,91,2,60,47,47,100,62,72,57,46,29,26,0,4
79,87,32,63,85,32,73,0,0,12,42,44,100,75,70,100,8
50,84,85,100,100,64,73,27,32,0,0,18,45,31,81,0,2
37,100,0,83,11,58,100,58,39,91,32,90,32,39,29,0,4
66,98,22,67,100,88,17,100,11,52,0,0,79,13,22,53,8
31,74,71,100,74,79,62,35,44,0,0,4,50,4,100,7,1
24,91,22,61,38,25,1,0,0,39,0,78,46,95,100,100,5
27,50,79,68,100,100,46,85,42,42,51,1,0,0,35,33,8
0,81,34,100,68,83,56,52,24,29,16,20,64,17,100,0,2
88,100,53,80,22,54,0,27,9,0,100,7,44,18,6,4,6
2,20,44,53,63,100,14,98,53,59,100,25,57,0,0,13,8
5,73,25,99,75,100,63,70,80,40,100,9,51,0,0,4,3
32,82,69,100,74,70,57,49,100,33,94,5,47,0,0,7,3
42,84,80,85,52,100,67,81,100,57,85,22,44,5,0,0,9
49,79,58,100,91,85,80,58,100,44,85,20,44,7,0,0,3
33,65,68,100,73,89,56,40,37,0,0,8,50,5,100,6,1
29,84,1,73,64,48,65,6,0,0,1,47,26,89,100,100,5
15,100,0,58,9,14,47,0,84,16,100,57,77,92,38,95,0
89,74,70,100,0,98,10,72,80,77,100,68,85,33,55,0,9
0,80,37,100,69,81,66,40,57,0,33,26,55,36,100,38,7
18,75,51,100,65,72,41,35,8,3,0,0,50,6,100,15,2
30,100,17,80,0,43,43,32,85,53,100,75,82,38,67,0,4
100,100,54,92,19,67,0,35,22,6,71,0,89,25,48,46,6
10,100,4,67,11,70,2,80,19,33,0,0,21,8,100,12,1
0,84,47,100,100,98,75,76,50,55,92,35,77,9,25,0,3
0,80,35,84,84,100,100,89,82,67,63,44,41,22,22,0,1
0,40,26,65,60,85,97,100,100,82,74,56,48,29,30,0,1
97,81,52,100,0,87,21,60,76,70,100,47,74,12,23,0,9
27,97,0,57,6,14,58,0,100,30,100,72,57,100,11,74,0
54,89,100,100,71,91,42,64,63,50,83,27,49,2,0,0,5
14,99,49,72,60,100,25,93,75,70,100,35,59,7,0,0,9
0,73,30,100,74,97,69,58,53,20,54,0,53,32,100,38,7
45,75,22,99,70,100,100,80,62,50,88,23,48,0,0,8,3
15,62,56,100,100,88,74,43,41,0,88,8,65,50,0,60,8
65,97,70,100,39,66,24,28,55,0,100,19,53,34,0,21,6
45,36,76,67,100,100,96,74,92,39,86,9,0,0,92,0,1
2,75,28,100,66,95,48,65,22,37,0,7,47,0,100,1,2
1,100,47,96,52,60,46,24,40,0,0,26,41,37,100,41,7
19,81,0,41,12,0,54,1,88,29,100,71,72,100,31,91,0
49,100,28,74,0,47,5,34,62,39,100,56,79,28,72,0,4
46,88,78,100,79,67,65,47,100,32,75,7,37,0,0,5,3
60,59,98,26,48,0,25,19,77,49,100,85,43,100,0,70,8
8,49,60,72,100,100,75,74,48,45,29,15,0,0,88,1,1
5,63,21,100,49,76,33,34,0,0,5,6,53,2,100,8,2
21,57,43,100,44,79,36,30,0,2,5,3,53,1,100,0,1
17,97,67,100,100,76,73,40,33,6,0,0,15,30,94,29,7
100,100,54,99,16,79,0,51,48,51,76,27,47,1,1,0,5
0,65,20,81,65,100,100,98,89,74,76,50,65,24,63,0,1
27,84,12,42,18,0,73,7,100,45,93,88,40,100,0,67,0
0,83,38,100,93,97,100,71,70,48,34,26,27,2,84,0,2
42,97,6,74,100,80,40,100,0,84,82,66,57,32,12,0,9
0,61,35,82,90,100,100,93,69,71,44,47,23,24,8,0,1
61,100,21,76,0,44,10,10,60,0,98,23,100,58,79,90,0
33,100,100,99,66,98,7,86,32,65,81,38,66,5,0,0,5
64,100,41,78,18,57,0,36,36,22,100,32,92,20,69,0,4
69,100,22,80,0,34,31,0,80,28,100,75,56,99,7,71,0
0,22,21,46,61,73,100,100,91,88,61,59,39,30,24,0,1
61,100,96,98,83,49,46,14,0,0,6,29,54,27,100,8,2
0,94,46,100,100,97,82,62,48,30,17,0,18,34,74,38,7
55,100,43,41,100,42,61,96,45,43,10,0,98,20,0,27,8
0,70,63,80,90,100,100,89,100,67,92,44,84,22,71,0,1
100,98,49,100,13,69,6,30,40,0,93,13,61,41,0,41,6
15,94,58,100,100,70,71,34,31,0,14,30,0,57,91,57,7
0,34,39,52,74,75,100,100,92,83,77,55,62,28,52,0,1
2,100,53,99,63,66,42,33,18,0,0,22,38,37,100,41,7
86,62,21,57,0,80,51,100,98,82,100,54,88,27,84,0,9
33,100,32,83,0,50,60,47,96,46,100,73,91,35,85,0,4
15,100,0,78,3,46,66,43,100,58,95,72,92,36,90,0,4
14,93,0,54,52,31,24,0,2,29,4,78,44,96,100,100,5
26,94,67,100,100,89,66,68,92,39,84,14,41,7,0,0,3
90,100,52,75,26,48,11,19,49,0,100,18,38,24,0,2,6
0,84,34,100,67,85,60,44,31,19,26,20,64,13,100,0,2
57,87,100,69,97,100,23,83,74,59,96,52,78,10,0,0,9
0,44,37,59,71,78,100,100,88,82,70,55,55,28,43,0,1
48,100,39,89,14,56,12,19,57,0,100,17,52,30,0,15,6
9,74,32,100,63,84,48,48,12,19,0,13,49,4,100,0,2
0,60,36,86,60,100,59,52,53,5,16,1,60,1,100,0,1
35,88,30,57,50,17,11,0,0,38,56,68,100,100,20,100,8
79,100,28,87,0,52,7,13,57,0,99,26,100,65,71,100,0
72,100,38,84,13,63,0,40,40,28,88,31,100,22,84,0,4
83,100,72,85,28,56,0,22,51,0,100,16,46,37,29,11,6
86,79,47,100,18,62,65,27,66,0,0,3,46,39,100,71,8
54,100,20,72,0,40,56,35,100,45,72,65,44,34,31,0,4
100,100,67,81,41,62,20,41,8,20,18,0,47,10,0,20,6
78,100,43,76,10,47,0,16,57,0,100,24,51,44,9,23,6
0,97,40,100,68,74,58,34,51,0,24,34,48,56,100,60,7
100,100,55,94,17,64,0,32,17,0,88,2,64,22,24,13,6
4,88,39,100,59,78,60,55,100,42,88,19,47,6,0,0,3
98,64,52,70,12,89,68,100,100,76,86,45,48,20,0,0,9
0,96,66,100,78,85,63,42,62,0,31,19,34,42,100,44,7
87,96,62,81,99,100,66,92,99,61,100,26,55,2,0,0,9
100,82,39,100,16,71,56,38,68,2,0,0,21,34,93,55,8
0,93,57,100,100,84,89,45,82,5,63,0,39,26,100,35,7
49,73,69,100,100,77,82,40,47,11,0,0,43,11,95,11,2
1,87,38,100,49,63,34,22,16,0,0,29,49,24,100,22,7
0,37,50,49,80,74,100,100,96,76,86,50,70,23,59,0,1
61,73,52,100,14,72,54,36,58,0,0,17,45,49,100,79,8
99,100,46,86,12,59,0,28,27,0,89,2,100,29,38,30,6
55,100,33,62,0,26,33,27,92,39,100,77,95,39,86,0,4
52,84,19,94,0,50,20,7,66,0,100,33,96,79,54,100,0
0,68,26,100,69,94,62,52,31,19,18,18,60,0,100,8,2
100,100,61,83,25,58,5,29,20,1,75,0,57,20,0,14,6
30,100,25,82,0,48,11,38,64,45,100,54,91,37,85,0,4
2,94,51,100,100,95,69,71,100,46,97,17,51,5,0,0,3
35,87,75,100,88,85,69,62,100,40,88,17,45,6,0,0,3
29,96,15,53,33,12,79,0,100,38,82,80,38,100,0,74,0
89,83,58,100,32,68,77,64,100,74,88,29,48,4,0,0,9
0,100,75,90,59,95,15,73,40,54,100,37,69,0,9,7,5
25,85,16,59,43,22,0,0,22,34,73,66,100,100,25,89,8
88,92,2,99,16,66,94,37,70,0,0,24,42,65,100,100,8
21,69,49,100,87,85,69,45,32,16,0,8,50,7,100,0,2
0,92,55,100,68,67,55,32,42,0,2,28,35,44,100,50,7
0,86,47,100,100,91,68,72,58,51,74,31,76,10,11,0,3
5,90,55,100,78,84,31,65,71,51,100,23,52,5,0,0,3
35,100,8,68,0,31,24,0,73,10,100,43,98,80,55,94,0
69,97,0,90,24,45,81,3,0,0,46,45,100,89,20,100,8
29,88,23,57,73,40,51,0,0,13,12,58,42,94,100,100,5
56,100,39,68,70,27,29,0,0,33,62,60,100,90,30,95,8
46,99,7,100,37,80,56,97,90,64,100,24,57,0,0,6,9
43,75,61,100,94,86,75,47,43,14,0,2,49,0,100,1,2
37,100,1,66,9,10,58,0,100,31,97,85,48,99,0,81,0
0,92,31,100,60,88,47,54,24,25,33,0,66,2,100,8,2
34,87,66,100,80,78,77,53,100,29,72,6,34,0,0,13,3
68,73,63,100,15,86,68,68,100,66,98,25,51,4,0,0,9
0,77,35,100,47,95,44,61,38,27,0,0,36,3,100,5,1
13,57,3,18,40,0,81,28,100,66,81,100,31,85,0,54,0
0,88,40,100,79,86,67,44,64,0,100,15,70,32,23,37,7
83,91,2,100,21,67,77,36,62,0,0,17,42,54,100,87,8
24,70,42,100,100,100,72,69,66,54,92,26,45,0,0,2,3
33,66,72,86,100,100,76,71,70,40,55,10,0,0,13,6,1
0,95,62,100,96,71,58,36,31,0,100,20,94,38,1,42,7
10,78,40,100,100,99,70,53,29,12,0,0,7,45,70,55,7
78,85,65,66,100,25,49,0,15,29,58,67,66,100,0,84,8
72,94,14,85,53,44,63,1,0,0,47,38,100,75,39,100,8
76,67,75,100,0,77,49,40,83,0,5,12,36,52,100,87,8
13,90,54,100,92,87,70,63,96,42,100,17,56,3,0,0,3
25,71,44,100,65,81,37,52,0,30,9,18,54,10,100,0,2
28,92,40,48,96,67,45,100,37,90,100,62,68,19,0,0,9
2,91,80,100,82,67,57,33,28,0,0,17,13,40,100,44,7
36,98,8,67,0,21,40,0,85,29,100,72,59,100,15,75,0
0,46,49,68,72,100,68,88,64,55,55,22,9,1,100,0,1
0,61,0,85,39,99,100,100,79,76,57,51,38,25,33,0,7
0,61,37,90,53,100,52,64,45,28,2,0,27,2,100,3,1
10,99,36,98,100,100,91,68,58,34,24,0,0,3,36,22,7
26,91,70,100,86,75,49,52,11,29,0,3,49,0,100,3,2
7,86,22,63,95,54,100,9,30,0,1,46,0,93,75,100,5
8,100,0,81,9,52,81,54,100,75,86,64,87,32,90,0,4
36,78,66,100,83,82,81,59,100,30,82,3,38,0,0,16,3
47,82,83,100,100,67,67,33,28,0,1,14,0,41,78,35,7
100,100,56,88,16,58,0,23,40,0,97,18,54,42,0,22,6
54,63,100,76,80,100,43,75,51,35,47,0,0,16,27,46,8
29,100,30,64,62,30,20,0,1,31,0,77,41,93,100,95,5
0,82,36,100,77,84,78,43,73,3,50,0,48,26,100,32,7
100,98,57,100,23,83,12,47,43,45,77,24,45,1,0,0,5
18,92,66,100,93,81,49,56,0,35,14,16,75,10,100,0,2
29,81,60,100,90,81,68,52,34,27,0,4,47,0,100,1,2
72,89,88,80,71,100,72,85,100,57,87,18,41,0,0,21,9
7,61,49,36,46,0,0,6,30,40,77,71,100,100,31,83,8
58,100,21,78,0,47,39,23,87,34,100,61,69,32,54,0,4
0,68,23,100,54,88,41,34,10,0,22,7,61,8,100,8,2
71,98,76,100,39,75,0,51,39,36,100,49,76,26,86,0,4
24,66,55,84,100,100,79,80,52,60,29,40,12,20,0,0,1
61,100,32,73,0,44,28,36,81,54,100,63,90,31,80,0,4
93,100,63,99,43,85,53,54,100,48,89,23,45,8,0,0,5
55,100,21,73,7,42,17,10,66,0,100,24,55,40,0,32,6
50,97,72,68,100,100,42,86,93,72,89,48,70,7,0,0,9
41,100,1,61,0,33,67,36,100,46,85,91,64,46,43,0,4
100,94,54,96,9,100,0,60,43,52,72,24,41,0,13,8,5
59,82,92,100,72,93,32,71,58,42,100,22,58,0,0,2,5
58,85,14,54,35,2,100,58,65,100,21,48,60,64,0,0,0
31,89,0,57,4,14,61,0,100,33,95,77,47,100,16,72,0
54,90,22,65,100,77,48,100,14,49,0,0,73,16,44,66,8
72,100,2,77,59,36,100,0,0,7,31,52,100,92,22,91,8
0,65,37,82,82,100,100,90,86,65,70,39,55,14,49,0,1
15,77,27,100,90,87,88,59,52,33,0,12,23,0,100,2,2
19,91,18,50,88,50,88,5,24,0,0,51,29,91,100,100,5
78,100,33,82,12,49,14,12,60,0,100,26,50,32,0,13,6
55,92,17,78,55,38,50,0,0,21,56,55,100,92,25,100,8
0,75,29,90,67,100,83,80,94,58,100,36,88,14,56,0,3
49,82,6,100,0,65,19,27,15,0,8,38,48,62,100,68,8
37,93,0,65,80,80,41,100,3,65,100,80,92,39,47,0,9
63,62,67,100,5,79,52,41,73,0,0,2,32,42,100,75,8
0,96,41,100,76,87,55,44,36,0,34,16,55,42,100,47,7
56,100,14,75,0,42,57,28,98,53,100,65,73,34,71,0,4
60,81,12,100,0,70,28,34,28,0,12,33,52,64,100,91,8
50,50,97,72,87,100,25,95,0,65,60,56,100,35,91,0,9
100,100,48,81,19,54,7,25,39,0,92,10,64,34,0,33,6
62,83,21,69,0,33,25,1,68,0,100,29,97,70,67,100,0
42,91,73,64,100,95,48,100,81,73,100,38,64,4,0,0,9
25,100,1,63,0,21,41,0,87,16,100,57,74,93,25,89,0
36,88,6,47,9,0,63,7,100,44,100,88,48,100,0,73,0
37,71,79,71,49,100,0,45,25,36,66,0,100,51,10,26,8
100,100,57,97,19,74,0,44,9,13,56,0,63,20,10,20,6
0,80,35,100,80,89,58,61,68,39,100,15,55,0,2,3,3
87,82,70,64,12,67,41,100,100,90,98,48,62,12,0,0,9
0,70,1,29,37,0,88,5,100,43,78,79,34,100,5,70,0
30,85,20,66,74,38,46,0,0,17,0,65,31,100,100,98,5
43,87,100,100,77,98,29,77,60,59,95,32,54,4,0,0,5
56,91,12,77,65,37,74,0,0,18,50,59,100,99,24,100,8
7,94,0,100,57,100,100,98,58,79,33,52,19,25,22,0,7
82,73,74,100,32,75,73,38,78,0,0,2,34,33,100,60,8
22,75,58,41,38,0,0,8,55,39,100,74,60,100,7,76,8
89,79,23,71,70,30,36,0,0,26,72,63,100,100,2,76,8
100,100,78,96,32,66,0,33,11,0,89,11,85,35,3,24,6
30,81,70,100,69,65,39,31,0,5,7,18,52,0,100,4,2
4,100,2,82,0,50,46,35,100,42,100,63,93,32,93,0,4
100,100,95,94,79,78,62,62,48,46,29,31,14,16,0,0,1
44,87,21,78,68,41,70,0,0,13,45,47,100,80,41,100,8
100,100,52,83,17,52,2,18,40,0,81,23,55,47,0,38,6
100,100,19,93,0,53,27,11,1,0,29,41,79,77,54,96,8
0,70,19,100,65,79,59,40,12,17,3,15,59,6,100,0,2
100,98,51,100,11,72,44,35,43,0,0,20,22,61,65,92,8
31,81,70,98,100,100,58,87,42,58,78,32,42,9,0,0,5
91,98,48,100,12,60,0,15,55,0,100,27,39,38,5,5,6
14,100,52,100,72,63,62,23,33,0,0,23,50,25,100,27,7
28,87,70,100,68,68,40,39,5,13,0,9,51,8,100,0,2
100,100,71,94,38,70,11,42,0,13,40,0,51,26,5,23,6
0,0,18,27,48,49,76,73,100,100,94,73,82,40,82,9,1
32,76,70,100,100,72,66,38,7,19,0,33,59,18,91,0,2
0,100,45,100,68,83,76,66,89,48,100,30,87,12,53,0,3
0,100,73,98,100,80,77,44,61,8,36,0,3,27,78,30,7
7,78,33,96,89,100,100,80,64,60,74,36,46,14,0,0,3
18,82,46,100,69,73,46,42,9,16,0,1,50,3,100,0,2
0,95,43,100,89,91,59,68,82,45,100,22,55,7,1,0,3
41,100,0,82,18,50,81,39,100,58,68,65,37,33,13,0,4
39,90,79,100,100,77,80,52,43,30,0,11,28,0,89,5,2
7,71,38,49,70,20,25,0,1,34,0,69,33,100,100,97,5
50,100,5,73,0,22,49,0,100,33,98,82,41,99,8,57,0
42,100,24,76,0,53,19,35,79,41,100,48,82,24,73,0,4
0,58,0,14,38,0,77,16,100,55,82,95,42,100,9,74,0
8,100,0,83,15,51,99,53,100,80,90,68,85,34,81,0,4
0,89,36,100,58,72,54,36,56,0,28,11,48,27,100,30,7
0,96,45,98,100,100,97,83,77,62,60,39,52,17,55,0,7
18,100,8,53,24,5,69,0,100,39,91,87,45,98,0,79,0
35,100,4,69,5,30,42,0,92,24,100,63,60,93,0,78,0
45,100,20,79,0,55,23,35,100,36,92,48,77,24,70,0,4
47,80,57,100,100,90,70,63,93,34,74,5,28,0,0,25,3
8,77,47,100,100,96,71,66,100,46,99,13,46,0,0,13,3
6,100,61,91,38,95,6,67,54,49,100,23,52,0,0,18,5
42,100,34,73,0,42,2,42,62,36,100,59,92,35,87,0,4
22,95,0,53,14,5,70,0,100,41,91,89,41,100,10,59,0
12,77,0,37,23,0,74,4,98,39,100,80,61,100,23,71,0
100,100,67,76,39,51,15,23,29,0,73,10,46,26,0,22,6
13,72,27,98,93,100,100,75,58,54,85,37,56,14,0,0,3
12,80,40,100,81,90,64,60,64,30,100,9,53,0,0,1,3
64,100,15,77,0,45,100,59,84,78,58,90,56,44,67,0,4
0,65,16,93,49,100,65,77,48,45,36,11,66,0,100,1,2
0,42,40,63,78,86,100,100,71,75,43,50,16,24,0,0,1
94,100,56,74,27,46,15,13,61,0,100,20,49,31,0,19,6
0,82,33,100,61,87,49,50,24,18,24,0,68,0,100,8,2
21,100,25,88,0,54,20,43,85,42,100,72,91,36,82,0,4
0,81,24,100,92,97,98,52,80,5,34,0,32,23,100,33,7
97,100,57,82,24,51,0,20,32,0,100,12,91,42,25,56,6
48,99,9,100,44,82,64,89,92,56,100,18,55,0,0,5,9
0,78,33,100,70,79,53,43,10,23,10,32,57,20,100,0,2
0,82,30,100,64,78,50,38,55,0,25,35,46,46,100,44,7
0,89,41,100,89,93,100,62,84,31,64,0,27,17,54,34,7
20,84,39,45,43,9,7,0,0,47,15,91,57,100,100,88,5
57,100,16,72,0,34,24,0,81,14,100,51,73,86,12,82,0
49,74,14,40,28,0,78,14,100,56,71,93,18,100,0,64,0
0,44,31,59,67,79,100,100,93,79,76,54,69,26,71,0,1
15,100,10,62,39,34,22,0,0,16,7,53,50,69,100,74,5
3,77,40,100,70,80,52,45,20,18,0,0,50,7,100,1,2
86,78,60,100,51,63,95,77,100,66,90,22,47,0,0,16,9
5,67,30,100,60,78,41,39,5,10,0,20,49,6,100,0,2
32,100,32,79,0,48,25,28,96,34,100,64,77,34,77,0,4
64,81,7,82,54,74,100,100,4,87,82,61,55,29,0,0,9
40,99,100,100,43,99,6,69,42,50,89,26,60,1,0,0,5
15,78,2,43,20,5,69,0,100,34,92,73,53,99,0,100,0
3,67,43,91,57,100,49,63,36,27,0,0,43,4,100,5,1
100,98,66,100,30,90,17,60,48,48,64,17,34,0,0,6,5
25,90,0,48,13,0,79,13,100,61,60,100,3,73,10,29,0
24,100,0,81,19,52,82,49,100,77,80,66,67,33,59,0,4
82,88,45,100,51,65,100,80,90,76,98,30,56,3,0,0,9
26,74,54,100,70,70,49,37,18,7,0,7,49,15,100,0,2
10,89,30,100,49,73,29,42,0,16,20,19,64,20,100,0,2
6,100,16,61,81,44,66,0,0,9,0,55,16,96,100,99,5
85,83,100,76,81,100,50,67,93,69,95,21,47,0,0,23,9
0,91,44,100,80,78,75,38,58,0,48,9,52,40,100,40,7
92,90,51,100,34,76,87,79,100,67,92,29,53,4,0,0,9
0,88,41,100,73,80,64,40,49,0,40,13,49,42,100,46,7
24,100,0,61,4,17,57,0,100,32,96,75,43,94,11,57,0
0,43,19,64,56,82,93,100,100,86,75,58,49,30,31,0,1
34,87,51,100,99,84,51,54,100,54,100,18,35,0,0,16,3
97,75,60,100,35,68,68,32,49,0,0,22,39,57,100,83,8
27,85,4,57,60,58,65,18,1,0,0,50,24,95,100,100,5
29,73,57,100,97,87,81,51,45,24,0,3,45,2,100,0,2
60,74,89,100,96,78,68,50,34,24,0,2,51,7,100,0,2
61,56,45,100,0,69,58,38,100,0,38,3,46,54,79,99,8
85,100,49,87,12,57,0,22,45,0,100,15,78,47,18,59,6
0,39,21,57,63,78,100,100,94,82,78,54,65,27,57,0,1
0,78,36,100,79,99,85,67,70,41,100,16,63,0,24,16,3
0,73,28,100,69,100,60,68,36,38,11,9,51,0,100,6,2
9,100,4,81,0,54,35,39,84,46,100,52,80,26,77,0,4
31,100,28,76,0,41,24,29,100,30,88,67,81,33,82,0,4
46,95,0,94,18,100,94,92,59,61,4,32,49,7,100,0,2
0,83,43,100,77,78,45,49,61,44,100,21,58,0,4,6,3
77,100,55,75,40,48,36,21,64,0,100,16,49,21,0,10,6
23,85,0,49,2,11,52,0,91,30,100,67,70,100,14,96,0
43,92,100,100,85,97,19,90,55,66,90,37,64,8,0,0,5
0,48,26,69,64,89,100,100,80,76,61,51,48,25,56,0,1
40,94,0,66,5,23,55,0,98,26,100,70,62,100,6,84,0
100,100,56,91,25,68,4,43,0,15,37,0,61,20,12,24,6
7,61,75,35,72,0,0,7,42,41,100,72,79,100,14,75,8
23,96,79,100,100,86,74,66,72,44,88,23,53,6,0,0,3
69,90,33,61,75,16,12,0,0,38,77,59,100,100,20,95,8
40,91,94,100,68,97,31,73,44,40,100,27,60,6,0,0,5
39,90,0,69,72,55,69,12,2,0,7,47,22,91,100,100,5
84,100,45,76,0,53,0,32,86,36,100,51,66,26,52,0,4
99,100,61,78,37,40,41,0,99,0,100,33,47,50,0,28,6
87,100,54,64,0,31,9,25,96,33,100,65,70,38,41,0,4
0,85,38,100,81,88,87,50,84,12,58,0,53,22,100,24,7
0,72,52,84,100,100,94,96,85,72,81,48,79,24,75,0,1
4,87,17,67,40,34,9,0,0,39,2,84,48,100,100,97,5
76,93,24,100,0,72,58,73,74,74,100,42,92,12,37,0,9
0,90,3,56,51,31,43,0,15,22,9,63,38,93,100,100,5
92,75,51,67,51,98,94,100,100,63,84,28,49,0,0,2,9
0,76,32,90,43,100,45,66,43,32,26,0,45,1,100,0,1
8,69,0,91,45,100,100,93,75,70,49,47,26,23,26,0,7
0,74,36,100,64,74,54,37,37,0,23,12,38,39,100,43,7
18,80,62,65,61,100,36,92,84,69,100,28,53,7,0,0,9
9,100,18,82,0,49,10,24,71,26,100,51,92,31,90,0,4
22,82,17,46,42,10,1,0,0,42,14,82,56,94,100,100,5
22,96,53,100,59,66,43,32,22,0,0,33,49,40,100,42,7
45,98,13,71,13,21,59,0,100,34,81,79,28,100,0,67,0
44,85,76,100,79,70,54,41,23,16,0,0,50,5,100,1,2
97,95,25,82,100,81,67,100,0,84,83,67,40,34,13,0,9
0,98,44,100,69,73,52,32,37,0,16,39,51,48,100,49,7
24,70,38,100,79,88,67,50,34,20,0,11,50,6,100,0,2
48,80,50,100,100,99,78,69,76,49,91,18,45,0,0,9,3
21,90,68,100,69,67,56,47,100,37,80,3,31,0,0,28,3
51,91,46,56,29,15,0,0,36,33,72,64,100,100,48,92,8
0,76,66,74,100,100,28,88,3,59,76,69,74,40,59,0,9
0,66,26,100,64,88,73,43,63,0,34,33,57,54,100,60,7
35,83,69,100,100,79,84,52,47,31,0,12,14,0,77,2,2
92,100,57,80,21,53,0,22,37,0,100,14,76,37,7,32,6
73,66,32,81,100,100,95,87,64,65,27,43,5,22,0,0,1
54,87,100,100,72,96,31,76,30,45,79,42,47,14,0,0,5
27,90,64,100,67,70,37,43,0,22,12,18,64,19,100,0,2
32,64,0,65,1,20,46,0,91,21,100,66,64,100,15,92,0
79,89,100,100,79,83,57,67,36,50,18,34,7,17,0,0,1
49,97,77,100,79,60,47,28,0,11,8,24,58,14,100,0,2
0,85,33,100,82,80,51,56,67,45,100,17,53,0,11,20,3
100,100,60,86,26,58,0,28,16,0,73,9,56,31,3,16,6
20,86,42,100,38,64,11,35,0,22,35,0,75,1,100,31,2
2,55,50,76,93,100,100,98,90,70,83,42,62,14,0,0,1
33,100,0,72,6,23,54,0,100,30,88,77,35,97,2,64,0
59,93,14,69,0,33,24,0,78,12,100,47,85,83,36,100,0
8,87,0,43,10,0,61,3,95,38,100,81,53,100,1,83,0
26,82,76,100,81,76,35,51,55,49,100,28,64,0,0,2,3
16,89,54,100,94,88,61,65,100,43,96,12,50,1,0,0,3
0,83,42,100,98,97,93,71,81,44,100,15,58,0,4,7,3
21,92,85,100,90,67,67,34,49,0,0,26,27,43,100,42,7
0,66,47,100,81,98,79,50,85,0,27,0,23,8,100,0,1
100,100,62,86,30,66,7,41,0,12,36,0,59,18,17,25,6
0,96,77,100,90,97,9,96,26,52,100,45,77,0,1,16,5
66,100,35,69,23,33,43,0,98,1,100,32,43,37,0,18,6
45,99,5,77,0,30,34,0,79,19,100,62,74,100,25,100,0
0,98,34,100,53,78,47,47,72,26,100,8,68,0,36,8,3
0,42,38,61,74,82,100,100,85,75,69,50,57,25,55,0,1
0,95,44,100,74,82,65,41,57,0,42,11,55,31,100,32,7
26,89,0,50,8,0,69,13,100,58,73,100,20,74,13,25,0
0,56,13,100,50,89,40,40,10,2,12,4,58,0,100,17,2
81,100,49,81,76,38,50,0,0,17,58,51,100,91,30,98,8
0,93,59,100,89,71,72,35,48,0,22,24,35,48,100,51,7
81,85,52,100,38,61,87,54,100,75,87,32,50,0,0,2,9
0,81,38,100,66,74,42,36,6,10,10,1,55,6,100,0,2
59,100,25,75,0,42,6,6,61,0,100,25,54,33,25,6,6
44,79,19,60,6,14,55,0,100,34,92,79,35,100,0,69,0
0,59,5,73,61,91,100,100,75,75,52,51,33,25,25,0,1
26,100,69,97,75,64,52,31,23,0,0,19,42,32,100,35,7
0,84,36,100,65,78,53,46,22,19,15,17,62,19,100,0,2
28,76,80,85,44,100,48,85,100,71,96,37,51,15,0,0,9
65,100,46,91,2,58,0,31,66,31,100,60,49,39,20,0,4
53,85,60,100,57,67,32,39,0,15,29,5,69,0,100,24,2
17,100,5,91,0,59,58,51,100,77,60,60,30,30,6,0,4
61,79,57,100,100,93,65,68,94,46,77,18,27,0,0,16,3
0,100,51,99,100,78,80,42,60,7,79,0,98,27,30,38,7
100,100,52,83,17,60,0,33,10,6,63,0,65,24,13,36,6
0,95,62,100,98,78,70,37,50,0,100,27,88,46,26,48,7
0,100,33,100,67,99,100,94,89,68,67,44,51,17,50,0,7
71,100,47,87,21,60,0,33,24,12,97,26,100,26,76,0,4
29,80,0,41,14,0,70,14,100,53,100,96,49,100,19,62,0
0,52,3,57,47,79,90,100,100,88,79,59,60,30,60,0,1
96,84,49,76,12,91,74,100,100,75,78,47,45,21,0,0,9
0,65,39,96,45,100,48,64,56,28,20,2,12,0,100,3,1
86,100,39,79,11,52,0,23,35,0,100,9,92,33,22,34,6
25,89,65,55,100,21,20,0,0,30,55,62,94,95,22,100,8
17,100,0,56,12,10,63,0,100,36,100,81,51,100,1,79,0
49,76,63,100,67,77,34,53,0,29,8,13,53,1,100,0,2
5,66,16,100,100,98,69,58,29,20,75,0,21,32,0,71,8
0,95,43,100,77,72,65,32,47,0,10,32,39,52,100,53,7
